Class Feature1 Feature2 Feature3 Feature4 Feature5 Feature6
2.561442 436.182481 592.278540 787.359197 991.187759 0.647906 0.355852
0.449014 23.046350 34.457470 185.874710 630.205413 0.648145 0.326972
0.111256 11.218736 30.813838 169.396559 570.754670 0.650653 0.325230
3.767692 67.049648 289.921637 521.669100 1317.294046 0.653018 0.309514
0.147503 16.507060 47.553937 291.837018 610.313728 0.655497 0.337909
0.078346 33.125554 28.869734 171.434918 479.423296 0.663208 0.416179
0.402682 13.797797 25.071681 312.419635 398.078440 0.663861 0.414495
0.542882 16.540880 61.762295 208.144314 125.310769 0.664843 0.457059
0.066378 30.004868 99.731588 492.518491 1472.578667 0.667250 0.285153
0.156753 9.547776 19.030672 171.524582 560.772119 0.666427 0.461059
1.115987 28.313075 9.736609 256.554700 1135.206218 0.674394 0.407203
0.426589 49.177371 76.275835 531.750412 1665.697588 0.680063 0.257300
0.424056 19.085646 46.149077 161.659244 193.085866 0.679554 0.445432
0.982033 12.254633 35.555280 66.950999 510.694402 0.682172 0.437100
0.142834 18.723645 40.965985 200.820168 493.221038 0.684770 0.439771
0.320078 11.569549 8.560059 196.060869 937.544061 0.687775 0.379983
1.161027 80.498648 203.871847 533.874757 2106.359385 0.687665 0.369198
0.053928 24.494623 100.006528 70.640296 773.859804 0.691699 0.327597
0.984584 48.033925 143.929495 632.068249 1054.298025 0.694496 0.328322
0.978021 17.640196 18.160907 143.334063 726.408716 0.697586 0.398534
0.495420 42.747690 105.893936 459.876796 275.990330 0.699287 0.373816
0.886991 85.060143 134.491845 1109.723124 1637.513433 0.701620 0.362810
0.457363 24.194298 58.166519 160.920104 479.834935 0.670537 0.352104
0.207416 13.107405 22.318254 102.174227 587.955889 0.689745 0.341497
1.062063 17.671168 154.179011 470.906793 395.847167 0.691051 0.378877
0.186412 8.758215 10.084302 49.424935 399.654828 0.692110 0.395069
4.122868 98.009886 218.994859 457.717157 1155.302419 0.696035 0.242524
0.010700 15.532954 60.565617 239.522150 2334.891085 0.698426 0.264417
0.441830 261.164645 368.831424 1174.507382 1859.971247 0.704796 0.315151
1.121917 46.457899 121.203516 221.567477 372.148873 0.699679 0.355013
2.000236 60.050843 168.142565 706.582290 4290.682440 0.685188 0.301316
0.663198 109.320103 199.230567 881.439737 1682.626579 0.675254 0.336832
1.393235 31.441435 40.411861 96.085575 238.491661 0.670052 0.351402
0.775864 18.929316 105.430497 280.243965 780.600756 0.670263 0.400468
0.897405 59.631069 244.567766 1007.669010 918.551897 0.672013 0.404593
0.706051 58.623382 40.895334 214.352701 626.886473 0.676254 0.313808
0.269909 24.239515 28.812695 322.814868 1267.778039 0.677752 0.361964
0.566650 19.167347 43.343842 137.570333 363.100382 0.678362 0.490235
0.112137 11.235823 67.446229 208.827705 471.503854 0.681018 0.434473
1.454189 13.560263 60.078479 33.123549 851.745154 0.680520 0.357271
0.465352 64.518173 100.708334 685.309050 1019.507934 0.682758 0.316258
0.167352 15.972221 46.588217 50.421056 717.290986 0.653437 0.483870
0.093689 104.161005 287.525832 440.285941 1331.513668 0.651122 0.413949
0.792882 21.189151 43.946885 89.789178 1170.805351 0.653885 0.321127
0.227377 19.660307 80.915904 260.370681 581.362523 0.656792 0.317748
1.278132 66.464162 125.416519 598.568217 601.619300 0.653920 0.334473
0.269784 16.364979 140.536957 483.365626 308.590391 0.654210 0.417402
0.509178 67.501168 54.327556 430.998814 498.819354 0.656372 0.389410
0.609949 19.806000 43.372741 18.983334 478.052901 0.656436 0.357658
0.317059 16.602848 75.320955 359.013416 575.946804 0.655183 0.435653
3.083828 170.595560 536.384646 485.066262 2244.060130 0.660995 0.381419
3.392214 151.425618 615.057833 879.823025 2087.607348 0.663761 0.248629
0.412011 25.977998 48.436342 207.303068 489.286435 0.659007 0.271527
0.607684 41.785388 165.726890 401.439066 664.137466 0.637141 0.341831
0.652446 13.504515 30.392140 294.196653 543.015314 0.637591 0.459531
1.843380 69.421940 217.445343 502.838011 619.171885 0.636065 0.303626
2.144693 52.730575 278.352624 682.713653 1761.978823 0.637852 0.366636
0.593295 34.261260 48.077187 228.830384 305.149572 0.639012 0.333752
1.244307 80.097681 93.270614 436.763207 1354.641177 0.633672 0.392135
1.728969 38.562947 446.540459 173.368936 2700.279298 0.648090 0.325961
0.470393 11.468970 23.868263 62.858200 451.378805 0.646431 0.363558
2.662632 52.211142 132.268609 390.832911 1408.786773 0.647611 0.310042
0.444364 14.438767 27.947337 176.181414 404.218770 0.647495 0.399920
1.276995 102.106189 293.535395 972.797133 844.774586 0.647959 0.333653
0.430401 189.396652 235.353410 602.408972 4930.606410 0.651387 0.289357
0.167523 13.290926 29.506542 37.390119 858.791703 0.643175 0.397576
0.171971 65.741148 134.581361 377.643083 2732.577444 0.644064 0.323360
0.758529 19.055077 29.662777 37.829507 196.900569 0.646525 0.346171
0.596011 14.748959 42.538196 72.040841 901.081042 0.643334 0.356114
3.094881 198.920657 288.623318 476.072421 2953.529256 0.644626 0.351413
2.537955 150.816403 337.882096 359.769565 401.762574 0.644277 0.351894
0.909643 137.107284 768.280746 942.002483 385.940450 0.647927 0.352389
2.837245 184.039041 153.804339 765.938287 994.269316 0.649475 0.393328
0.179017 45.837935 85.887536 284.339469 1829.316635 0.645997 0.452862
0.210842 136.762902 109.345445 1102.063009 1632.048656 0.648795 0.430188
3.320567 94.534959 259.819136 561.977957 303.155057 0.646348 0.386510
2.712896 49.669823 256.825551 284.187437 1374.024022 0.642224 0.361348
0.635559 41.841966 95.971529 182.105559 1832.154338 0.641277 0.471981
0.419360 28.246285 94.610171 202.638615 1522.424878 0.640546 0.306296
0.411291 142.806741 428.023299 360.484855 857.827473 0.639647 0.392736
0.869292 27.898510 82.804730 289.288202 857.317937 0.640530 0.383037
3.116758 72.936020 240.606573 620.025413 947.588840 0.641197 0.414610
1.507874 54.086160 220.279258 578.060777 535.767535 0.634569 0.365912
0.064952 44.180917 107.335343 436.227299 1125.410126 0.638313 0.359832
1.081230 24.926765 68.457283 685.587691 3565.077927 0.633570 0.251462
0.778912 45.763616 127.472949 201.138371 630.781757 0.636243 0.344249
0.635538 75.094564 502.574389 982.863087 959.767374 0.637487 0.320451
0.652829 44.319897 209.296427 232.590263 4738.678612 0.630721 0.244002
1.395784 109.197459 123.958401 782.485620 1109.280921 0.627478 0.303802
1.215774 29.101475 46.221152 76.574681 589.713498 0.625825 0.586668
0.479310 46.791338 66.096457 631.292824 1672.837655 0.625046 0.448751
1.511563 13.714920 20.857132 274.927549 599.698746 0.625342 0.434010
0.993770 306.875035 338.244217 1210.159376 1358.173801 0.627221 0.353207
0.678781 10.760640 19.812475 249.849206 388.360155 0.628565 0.379569
1.882825 90.052891 101.737679 900.777157 1487.650882 0.627472 0.376337
0.723331 29.405958 45.711570 419.674656 381.428678 0.623627 0.379869
2.553539 67.067768 354.526891 820.693674 2665.878860 0.621441 0.290575
2.999584 319.992488 489.067128 1670.364133 1339.338320 0.621920 0.314984
0.321514 22.497236 45.350885 438.362120 209.586089 0.617532 0.276670
3.641859 69.186312 368.046547 960.456677 445.757499 0.611685 0.401814
0.249661 16.893660 22.148481 148.690147 1068.904106 0.614517 0.293611
0.109937 41.081478 68.576728 852.314969 1078.407250 0.590585 0.329619
0.144990 23.432950 68.682819 579.174902 296.023342 0.591792 0.405707
2.760562 127.414065 370.775952 809.725668 670.290971 0.593698 0.431630
0.397373 8.173343 28.567088 179.079186 818.082824 0.591620 0.349281
3.506668 246.891149 478.527154 1044.070693 2112.503541 0.590462 0.357573
1.751085 127.106011 317.530312 807.363332 652.710562 0.588733 0.335810
4.984362 96.669499 247.203859 1369.946565 357.372121 0.589389 0.348176
0.074784 12.431108 50.737561 164.341942 367.683095 0.588296 0.331516
1.087147 52.151199 112.751833 368.017495 1631.783527 0.597023 0.422889
0.614348 81.386884 302.455595 1195.406348 1281.655382 0.599272 0.342549
0.757318 57.569944 77.792018 256.378042 1219.202330 0.599292 0.355583
0.575816 27.194629 96.368879 467.543435 1162.765797 0.598866 0.380740
0.182196 78.378828 574.680936 1307.874918 252.858754 0.599518 0.419487
4.869666 43.705898 113.195513 369.154191 4616.464367 0.603229 0.240699
40.563862 282.885047 354.430842 2083.421894 12999.853300 0.603758 0.829191
23.439410 112.112739 207.429792 734.916720 3966.114348 0.607471 0.574013
5.034500 37.088756 73.255857 540.678408 1793.309304 0.605766 0.911728
2.862968 65.209514 50.126402 253.823885 775.459086 0.605357 0.512195
0.593492 40.251931 102.965687 222.894031 540.676180 0.604951 0.474493
4.859544 88.336867 97.225893 311.570880 752.158480 0.584199 0.416908
4.555969 238.493949 134.658349 558.376503 1216.471439 0.585621 0.389787
5.633175 85.548387 121.568073 339.490817 1557.386280 0.579325 0.342462
0.580422 20.331550 50.720744 42.471800 813.499476 0.578596 0.261818
0.852793 41.206199 49.256672 626.733323 279.134646 0.581199 0.422861
0.394571 17.774732 45.099478 210.566964 823.845296 0.587512 0.451886
1.898013 62.276515 175.770064 451.253912 662.446678 0.586516 0.405061
0.927960 13.339584 49.377110 397.098682 887.348152 0.581026 0.387180
1.952357 64.563965 222.003187 560.980377 1925.885366 0.588469 0.364382
0.266288 6.302397 11.599439 49.097072 432.593744 0.586829 0.442383
0.463817 27.413481 53.485994 612.075258 739.150730 0.582705 0.394837
0.158066 12.095333 13.990850 96.188953 811.127246 0.586312 0.332068
0.420285 69.994938 51.619991 718.403995 969.078587 0.583390 0.269676
1.189764 15.163465 36.463631 206.967421 489.028837 0.583791 0.379142
1.149863 18.686764 80.775917 272.589035 547.823540 0.584883 0.412573
1.405691 32.521390 257.973913 713.271856 1892.296030 0.585171 0.362256
0.268443 17.127262 59.851863 126.563570 1008.428860 0.579894 0.362759
1.761548 36.218080 137.247685 121.558850 3021.797310 0.582052 0.279294
2.539483 27.318165 41.605477 283.626089 1338.293957 0.579338 0.399845
0.285098 12.453757 11.970613 223.850457 719.478554 0.581349 0.408772
0.348668 18.111028 18.795320 175.372177 197.589871 0.580860 0.395146
2.239427 114.200266 290.247074 652.676328 2421.568002 0.581277 0.287727
4.092826 213.135407 506.368785 1810.349036 1739.516955 0.580570 0.306749
0.919353 17.439417 195.643089 439.370423 610.366605 0.577045 0.368940
0.668016 39.164529 123.229505 228.852250 441.279110 0.577451 0.372679
0.187415 48.966010 104.318730 232.776691 479.068293 0.575507 0.373446
0.698539 37.335265 132.045981 416.880304 644.160587 0.573005 0.378014
0.598676 23.350283 90.265242 60.052120 761.726601 0.566463 0.373745
0.728342 57.181420 86.562293 508.122069 904.768050 0.568402 0.388228
1.867555 143.132143 406.463877 389.684611 571.484965 0.563631 0.368685
6.056158 237.727828 660.717828 1407.801864 1971.227499 0.563939 0.303861
0.353977 43.566798 169.130936 374.068079 2122.991572 0.560273 0.303510
0.240501 18.437646 92.423370 266.608633 530.702749 0.562475 0.403748
0.325598 10.896889 13.967586 233.750047 860.067822 0.562901 0.410512
1.449797 106.157408 130.570799 691.555355 2540.936851 0.560551 0.309868
1.397613 65.893917 326.867161 463.209754 1173.408683 0.559389 0.375486
1.442516 36.443812 57.619612 230.456166 851.994997 0.556703 0.416780
0.528643 57.703514 541.496876 362.628094 897.301115 0.553963 0.322873
0.661366 72.895166 193.233574 373.093905 1209.249064 0.552459 0.385907
0.127774 17.189409 84.604963 337.086987 441.792075 0.546231 0.409625
0.673061 52.721193 119.725515 249.457376 790.518803 0.545276 0.458366
3.896486 83.150866 197.116001 625.719436 1655.202571 0.543374 0.346347
3.405339 117.749132 327.599733 1012.631979 2069.066767 0.546884 0.331721
1.029051 24.861390 36.226663 241.105957 411.197436 0.551695 0.461330
0.357057 19.654174 33.496426 198.001719 648.806532 0.549953 0.386594
3.017602 53.910261 166.706584 138.701181 1597.519519 0.548718 0.372733
1.806387 88.395926 146.268083 583.500987 377.157681 0.544794 0.355776
1.350104 10.003844 18.094204 334.895999 644.206916 0.542730 0.399443
0.763302 13.920881 49.446456 274.129428 939.834265 0.539853 0.325757
1.438929 95.691558 191.949086 879.786402 1303.589271 0.537417 0.359255
0.166934 13.882042 75.621226 54.032097 690.570785 0.534937 0.270914
0.264417 25.569750 44.819963 469.079729 894.901705 0.532524 0.363660
3.968711 112.270441 257.561128 1446.282874 1213.463390 0.531968 0.336965
0.482151 10.627670 15.491269 137.055392 150.286369 0.528394 0.420200
0.452296 19.108128 119.102792 410.501509 574.800335 0.526495 0.352149
2.743967 107.314846 121.698194 574.584819 1653.282365 0.524295 0.373024
7.390233 166.178813 58.685379 363.710717 1779.721813 0.524634 0.385681
0.213436 6.498951 22.054732 70.740958 427.310653 0.522767 0.406202
1.441049 30.663948 61.483244 315.469525 854.182413 0.520357 0.365143
2.268178 8.048819 39.636558 251.202139 601.935563 0.516022 0.383254
0.281175 46.184011 117.855993 1612.461803 1061.588713 0.518868 0.278408
2.112094 62.087709 269.358812 470.206489 404.766044 0.517777 0.403269
0.918768 22.524729 44.407745 213.580538 548.175336 0.516843 0.353037
1.292328 55.069238 171.342430 158.591572 1424.233615 0.513141 0.409050
0.291073 38.553321 18.228053 187.059888 1121.893141 0.505554 0.315316
0.233101 15.073358 22.267793 152.126567 1496.472203 0.503411 0.359806
1.743415 42.269359 95.174900 512.428072 768.216724 0.501785 0.442216
0.167859 12.728472 25.351742 157.302902 549.701195 0.503913 0.381026
0.301632 16.996718 116.709070 322.165103 840.939686 0.503804 0.388297
0.921480 12.877175 20.690361 200.273912 414.795415 0.500557 0.463348
1.309270 68.823813 49.181506 671.453288 1601.276674 0.501280 0.383950
0.656661 68.513929 114.495908 316.988208 3107.478532 0.500602 0.288045
0.208709 13.192526 30.787992 322.840356 444.516154 0.499597 0.395276
0.588533 92.010996 141.145855 413.675524 1360.959325 0.502214 0.384655
0.192619 13.246238 5.798863 173.737376 1154.096531 0.505545 0.367249
1.060836 81.827190 115.792607 388.873355 921.257127 0.506003 0.405020
0.444476 9.412763 14.848573 72.941617 382.411070 0.507101 0.451916
5.872306 62.710790 326.268054 620.314705 3581.039414 0.506579 0.366304
1.056195 15.006324 43.239228 120.669607 614.618605 0.506058 0.351184
0.252596 13.575964 57.306873 246.869605 711.907054 0.503821 0.379677
0.780286 41.220796 163.079378 740.972835 526.085975 0.501621 0.444432
0.749664 17.090114 67.652216 124.087801 986.377234 0.499018 0.372816
2.046420 42.963757 119.778645 343.343273 956.012114 0.497137 0.359020
0.270640 24.014402 76.025888 272.278742 769.809133 0.498541 0.382568
0.741158 16.641619 37.600909 171.217514 877.306543 0.494897 0.376175
0.976981 47.585421 100.944964 647.668818 1359.293287 0.496397 0.416394
0.174193 26.414391 47.526083 129.274737 261.417467 0.495881 0.361185
0.475712 10.032888 29.696583 105.601610 554.949025 0.494810 0.411970
0.437072 15.763278 19.302343 54.503532 944.242421 0.496116 0.352613
0.571886 92.303140 419.167567 218.368776 983.339269 0.487797 0.316020
0.310166 31.947932 102.829394 224.741794 266.810200 0.487772 0.288620
0.936899 90.122034 352.175845 419.774630 791.844566 0.487536 0.316899
0.511975 13.249863 43.090579 174.399633 334.655142 0.489577 0.307762
3.964604 132.316676 139.469421 887.319558 2940.134991 0.491923 0.322677
0.587628 22.028458 46.569231 229.525617 411.517830 0.493558 0.385280
1.329050 58.776217 342.713545 574.982911 2690.877242 0.491779 0.389762
0.293476 19.543473 20.475736 158.726193 387.464710 0.491311 0.291399
0.165635 7.873663 31.336614 76.520191 529.555400 0.491684 0.351148
0.413450 61.569855 186.695617 228.592814 240.556783 0.491647 0.448896
0.439677 19.520585 65.426611 296.719832 887.523227 0.492285 0.413468
1.440744 81.632293 89.370508 822.980567 10202.969850 0.502871 0.250073
63.870965 294.916311 190.689981 158.101999 28366.099580 0.504034 0.716418
3.071789 78.392348 86.895943 755.518833 2321.952442 0.506577 0.337210
0.880925 53.862986 174.075722 258.716758 1591.805706 0.504442 0.313726
1.711095 224.913833 433.896234 264.486210 1529.819750 0.493961 0.361287
2.492343 49.250630 88.342398 1239.509949 887.300504 0.491115 0.375839
1.387874 106.987950 127.198610 942.025193 3677.343976 0.485384 0.259588
0.662459 23.079028 73.820210 274.477724 972.811625 0.487611 0.348689
0.804937 73.677712 248.928097 860.374663 1190.213500 0.493090 0.318841
0.195610 15.084192 135.703965 478.607680 534.322019 0.492214 0.396179
2.329589 30.559135 94.052755 384.490076 870.032904 0.491931 0.454333
0.474375 26.413717 45.968219 378.963971 563.211941 0.487701 0.436139
0.296748 13.364229 17.030424 212.158801 668.482110 0.488345 0.325643
1.935553 68.259894 137.796874 603.826041 1253.872437 0.489834 0.429748
0.473889 12.185783 57.575829 178.686049 92.907531 0.497758 0.419562
0.302188 15.859935 12.033263 214.672138 295.192171 0.494432 0.380155
0.340513 30.808649 64.839592 509.726080 1517.065759 0.493172 0.412971
0.913847 46.086643 124.091403 119.064986 624.912140 0.495607 0.299009
0.632201 36.232326 35.205621 607.078260 668.811100 0.492962 0.337906
1.115720 12.107052 21.124606 94.576497 125.887124 0.503069 0.462086
0.839615 38.526290 85.468739 387.484021 1168.947547 0.501443 0.438075
0.416552 22.070851 17.703367 105.615842 1382.327700 0.504909 0.398526
1.007958 20.191037 58.546371 90.697498 306.729663 0.504693 0.447433
0.957974 26.003274 71.414705 713.000806 1147.726979 0.495695 0.347336
0.279092 9.422656 31.084102 244.543245 743.205361 0.500025 0.381364
0.960194 34.659189 245.924741 349.778497 740.739202 0.498558 0.309401
0.123903 10.363844 46.105748 271.112365 833.336884 0.497834 0.394018
0.415067 16.801038 65.800142 74.500033 1016.962382 0.494427 0.373941
1.674657 39.405991 53.193888 214.941683 1048.084715 0.486251 0.396783
0.658659 33.591213 52.401291 244.512648 637.828518 0.484912 0.420720
0.584140 9.750318 19.048891 116.852450 557.122726 0.482754 0.420696
0.672215 6.913058 6.793859 38.029447 1011.435347 0.479854 0.388728
0.244669 6.621520 54.284753 210.861112 507.554185 0.478522 0.437871
